Prefixo;name,cnpj,isin,assetCode,fundBegin,currency,isEsg,manager,administrator,custody,investmentType,categoryCvm,anbimaRating,benchmark,applyOpen,minimumInitialInvestment,minimumMoviment,minimumBalanceRemain,timeLimit,hourInvestimentRescue,investimentQuota,rescueQuota,rescueFinancialSettlement,investmentFinancialSettlement,administrationFee,administrationFeeMax,performanceFee,profitabilityDay,profitabilityMonth,profitabilityYear,subcategoryInitials,subclassCode,isExternalPensionFund,isPensionFund
gen;REACH TOTAL RETURN FICFIA,26362460000153,BRMGO2CTF002,1821318,2016-12-19T00:00:00.000-0300,BRL,false,REACH CAPITAL INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,IMA-B,true,100,100,100,15:20,15:20,D+1,D+14,D+16,D+0,2,,20,-0.8385454,-8.2612935,-7.1389669,LONG_BIASED,,false,false
gen;Clave Total Return FICFIM Access,41907541000185,BR08HCCTF004,5094539,2021-06-02T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,5000,1000,1000,14:10,14:10,D+1,D+30,D+32,D+0,0.5850000000000001,,,-2.7612297,-4.5180894,-1.9211847,LONG_BIASED,,false,false
gen;BTG REF PRATA FIM,38120941000131,,3854242,2021-06-22T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercados Estrategica Especifica,CDI,true,500,500,500,12:40,12:40,D+0,D+4,D+5,D+0,0.1,,,-2.8768984,2.2941909000000003,9.036624400000001,TEMATICOS,,false,false
gen;GAMA WELLINGTON SCHRODER GAIA BRL FICFIM,37405108000174,,6142204,2020-08-12T00:00:00.000-0300,BRL,false,GAMA INVESTIMENTOS LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,CDI,true,1000,500,0,13:40,13:40,D+0,D+7,D+10,D+0,0.65,,,-0.2383231,0.9786729999999999,6.6971239,,,false,false
gen;GIANT DAO MULTIFACTOR LB FICFIM,40920066000114,BR07RACTF009,4327301,2021-03-22T00:00:00.000-0300,BRL,false,DAO CAPITAL LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercados Long And Short Direcional,IPCA,true,500,500,500,15:20,15:20,D+1,D+30,D+32,D+0,2,,20,-1.1750093,-5.1719806,-2.2566962,LONG_BIASED,,false,false
gen;Zeno Global FICFIA IE RL,57137532000192,,11141899,2024-10-21T00:00:00.000-0300,BRL,false,GAMA INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Ações,Ações Investimento no Exterior,CDI,true,5000,5000,5000,14:10,14:10,D+1,D+30,D+35,D+0,0.7000000000000001,,0,-0.2732472,-1.7335228,-17.3809785,LONG_ONLY,,false,false
gen;DAHLIA ACOES FICFIA,30858733000122,,2003029,2019-06-05T00:00:00.000-0300,BRL,false,DAHLIA CAPITAL GESTAO DE RECURSOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Índice Ativo,IBX,true,500,100,100,15:20,15:20,D+1,D+15,D+17,D+0,1.85,,20,-1.5628084,-8.1885747,2.0536558,LONG_ONLY,,false,false
gen;CANVAS VECTOR FICFIM,28866524000189,BRCNV0CTF000,1835866,2017-12-19T00:00:00.000-0300,BRL,false,GHT4 ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,5000,1000,1000,14:10,14:10,D+1,D+10,D+11,D+0,1.4000000000000001,,15,-0.4646602,0.6087111000000001,6.2880525,,,false,false
gen;ALASKA INSTITUCIONAL FIA,26673556000132,BRASK4CTF002,1755404,2017-02-21T00:00:00.000-0300,BRL,false,ALASKA INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,1000,500,1000,15:20,15:20,D+1,D+30,D+32,D+0,2,,20,-2.4216545,-11.2037674,-9.463977,LONG_ONLY,,false,false
gen;A1 D30 RF CP,63446494000152,,16285329,2025-12-16T00:00:00.000-0300,BRL,false,ASSET1 INVESTIMENTOS S.A.,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+30,D+31,D+0,0.9,,20,0.0804166,0.8059992,5.6247345,CREDITO_POS,,false,false
gen;SPARTA TOP FIC RF CrPr LP,14188162000100,BRSPR6CTF003,1661334,2012-02-07T00:00:00.000-0300,BRL,false,SPARTA ADMINISTRADORA DE RECURSOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Renda Fixa,RF duração média grau de investimento,CDI,true,1000,100,100,14:10,14:10,D+0,D+30,D+31,D+0,0.3,,0.3,0.0616431,0.716843,5.1231787,CREDITO_POS,,false,false
gen;OPPORTUNITY SELECTION FICFIA,13106983000197,BRSEL1CTF003,1787600,2011-04-06T00:00:00.000-0300,BRL,false,OPPORTUNITY HDF ADMINISTRADORA DE RECURSOS  LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,false,5000,1000,5000,14:10,14:10,D+1,D+1,D+3,D+0,2,,20,-1.5668691,-4.3200994,15.5221335,LONG_ONLY,,false,false
gen;INTER CONSERVADOR FIRF CrPr,20879578000177,BRDHG1CTF004,1657633,2015-01-30T00:00:00.000-0300,BRL,false,INTER ASSET GESTAO DE RECURSOS LTDA,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARI,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARI,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,500,100,500,13:40,13:40,D+0,D+0,D+1,D+0,0.5,,,0.0563627,0.6768932,4.9712769,CREDITO_POS,,false,false
gen;Brave 45 FIRF,54485055000168,BR0IZWCTF009,10822257,2024-04-19T00:00:00.000-0300,BRL,false,BRAVE GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Renda Fixa,RF duração livre crédito livre,CDI,true,100,100,100,15:20,15:20,D+1,D+45,D+46,D+0,0.25,,20,0.0716609,0.7269188,5.3511747,CREDITO_ESTRUTURADO_1,,false,false
gen;EQUITAS SHELTER FICFIRF CrPr LP,52282978000197,,8898406,2023-09-29T00:00:00.000-0300,BRL,false,DRYS CAPITAL LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa crédito livre,CDI,true,1000,500,1000,13:40,13:40,D+0,D+0,D+1,D+0,0.4,,,0.0736567,0.8095936,4.8578742,CREDITO_POS,,false,false
gen;SUL AMERICA INFRA INCENT FIRF,22759995000101,BRPRG5CTF009,1698128,2017-05-10T00:00:00.000-0300,BRL,false,SUL AMERICA INVESTIMENTOS GESTORA DE RECURSOS S.A.,SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,IMA-B5,true,1000,1000,1000,14:10,14:10,D+0,D+45,D+46,D+0,0.8,,,-0.4357866,-0.7298902,0.8428458,INFLACAO,,false,false
gen;Equitas Debentures FICFIIIRF CrPr RL,53474080000183,BROIICCTF007,9975237,2024-04-09T00:00:00.000-0300,BRL,false,DRYS CAPITAL LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Renda Fixa,RF duração média grau de investimento,-,true,500,200,200,14:10,14:10,D+0,D+30,D+31,D+0,0.8,,,-0.3071783,-1.116473,0.094265,INFLACAO,,false,false
gen;Itau Sinfonia Dist FICFIM CrPr RL,55380290000138,,10453441,2024-06-27T00:00:00.000-0300,BRL,false,ITAU UNIBANCO ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,100,1,1,13:10,13:10,D+0,D+9,D+10,D+0,0.9,,20,0.0608579,0.983447,4.5565306,CREDITO_POS,,false,false
gen;KINEA ANDES RF CrPr FICFI LP,41993797000152,BR09HCCTF002,8939623,2021-09-21T00:00:00.000-0300,BRL,false,KINEA INVESTIMENTOS LTDA.,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,1,1,1,14:10,14:10,D+0,D+0,D+1,D+0,0.7000000000000001,,20,0.0855881,0.9329729999999999,4.8531689,CREDITO_POS,EEPEK1743430115,false,false
gen;BTG Long Term FICFIA,56150032000128,BR0L91CTF003,12818030,2025-02-19T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,-,true,1,1,1,14:40,14:40,D+1,D+30,D+32,D+0,2,,20,-1.5071083,-7.4789174,-2.7551245,LONG_ONLY,,false,false
gen;REAL INVESTOR FICFIM,28911549000157,BRRAL2CTF006,2332619,2018-01-02T00:00:00.000-0300,BRL,false,REAL INVESTOR ASSET MANAGEMENT LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,5000,1000,5000,14:10,14:10,D+1,D+27,D+30,D+0,1.55,,15,0.0733044,0.6928835,-3.9326598,LONG_SHORT,,false,false
gen;BRAVE 30 HIGH GRADE FICFIM CrPr,41196241000135,,4373447,2021-04-23T00:00:00.000-0300,BRL,false,BRAVE GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Direitos Creditórios,Direitos Creditórios,CDI,true,1000,1000,1000,15:20,15:20,D+1,D+30,D+31,D+0,0.12,,0,0.0559938,0.6717782,5.4872812,CREDITO_ESTRUTURADO_1,,false,false
gen;Riza Lotus FIRFRefDI CrPr,36498670000127,,2573202,2020-03-17T00:00:00.000-0300,BRL,false,RIZA LIQUIDOS GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,true,500,100,100,15:20,15:20,D+0,D+0,D+1,D+0,0.25,,,0.06424780000000001,0.6914323,5.2483448,CREDITO_POS,,false,false
gen;IBIUNA EQUITIES FICFIA,13401715000106,BRVC20CTF000,1690405,2011-07-29T00:00:00.000-0300,BRL,false,IBIUNA ACOES GESTAO DE RECURSOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Ações,Ações Livre,IBX,true,100,100,100,14:10,14:10,D+1,D+1,D+3,D+0,2,,20,-1.8522602,-8.22888,-0.5804804,LONG_ONLY,,false,false
gen;OPEN VISTA TECNOLOGIA GL FIA IE,27181765000121,,1876006,2018-11-14T00:00:00.000-0300,USD,false,SOMMA INVESTIMENTOS S.A.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Investimento no Exterior,-,true,5000,200,200,15:20,15:20,D+1,D+1,D+6,D+0,1.75,,,-1.3669722,9.3988726,9.8532599,LONG_ONLY,,false,false
gen;EMPIRICUS UNIVERSA RIDER BLEND FICFIM,35101822000143,BR03CUCTF008,6066597,2019-12-17T00:00:00.000-0300,BRL,false,EMPIRICUS ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,-,true,1000,100,100,16:10,16:10,D+0,D+30,D+31,D+0,0.05,,,-0.6241538,-2.9767389,-1.9590374000000002,,,false,false
gen;ITAU LEGEND RF LP DIST FIC FI,41993440000174,BR09GPCTF006,4885134,2021-08-31T00:00:00.000-0300,BRL,false,ITAU UNIBANCO ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,true,100,1,100,13:40,13:40,D+0,D+0,D+1,D+0,0.9,,20,0.0381487,0.479458,4.1360264,ATIVO,,false,false
gen;Absolute Vertex FICFIM Access,29177012000178,BR05HXCTF006,4187875,2021-02-09T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercados Macro,CDI,true,1000,1000,1000,13:40,13:40,D+0,D+29,D+30,D+0,0.76,,6,-0.1623635,-0.47965830000000004,4.1644003,,,false,false
gen;BTG HEDGE INCENTIVADO FIRF INFRA CrPr,51697128000197,,8338872,2023-08-08T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,false,1000,100,100,15:10,15:10,D+0,D+5,D+6,D+0,1,,20,-0.5194909999999999,0.0999863,2.9263206,ATIVO,,false,false
gen;VISTA HEDGE FICFIM,30057258000195,BRVST3CTF000,2705922,2020-05-18T00:00:00.000-0300,BRL,false,VISTA CAPITAL GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,5000,2000,3000,15:20,15:20,D+1,D+15,D+16,D+0,2,,20,-1.6554908,-6.5601762,-12.8064963,,,false,false
gen;BB ASSET RF LP BONDS GL HEDGE CRED,33824820000157,,2072231,2019-08-22T00:00:00.000-0300,BRL,false,BB GESTAO DE RECURSOS - DISTRIBUIDORA DE TITULOS,BB GESTAO DE RECURSOS - DISTRIBUIDORA DE TITULOS,BANCO DO BRASIL SA,Investidores qualificados,Renda Fixa,Renda Fixa Investimento no Exterior,CDI,true,1000,1000,1000,14:10,14:10,D+1,D+1,D+6,D+0,0.7000000000000001,,20,-0.0074631,0.1577143,2.7496277,CREDITO_POS,,false,false
gen;ARX ELBRUS PRO FI INFRA RF,37368116000198,,3056093,2020-07-28T00:00:00.000-0300,BRL,false,ARX INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,IMA-B,true,500,100,100,14:10,14:10,D+0,D+30,D+31,D+0,0.7000000000000001,,,-0.5422612,-1.3320638,1.3083558,INFLACAO,,false,false
gen;FORPUS MULTI FIM LP,37887638000104,,3286340,2020-09-08T00:00:00.000-0300,BRL,false,FORPUS CAPITAL GESTAO DE RECURSOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercados Macro,CDI,true,1000,100,1000,14:10,14:10,D+1,D+14,D+16,D+0,1.75,,20,-0.7237293,-3.3614863,5.3898618,,,false,false
gen;VISTA MULTIESTRATEGIA FICFIM,21646715000196,BRFL3MCTF004,1669849,2015-01-30T00:00:00.000-0300,BRL,false,VISTA CAPITAL GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercado livre,CDI,false,5000,2000,2000,15:20,15:20,D+1,D+15,D+16,D+0,2,,20,-3.423063,-13.5538952,-28.8152058,,,false,false
gen;VINLAND CREDITO FICFIM CrPr,47684408000193,BR0DGCCTF002,7238371,2022-10-27T00:00:00.000-0300,BRL,false,VINLAND CAPITAL MANAGEMENT CREDITO PRIVADO GESTORA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+30,D+31,D+0,0.7000000000000001,,20,0.0591918,0.9483203,4.304857,CREDITO_POS,,false,false
gen;Alpha Key FICFIA,34839385000105,,3968674,2020-02-27T00:00:00.000-0300,BRL,false,ALPHA KEY CAPITAL MANAGEMENT INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BNY MELLON BANCO S.A,Investidores qualificados,Ações,Ações Livre,-,true,5000,1000,1000,14:10,14:10,D+1,D+30,D+32,D+0,1.87,,20,-1.4751178,-5.7037191,1.3729043,LONG_BIASED,,false,false
gen;TRIGONO POWER YIELD 30 FICFIA,40265153000185,,4114016,2021-02-05T00:00:00.000-0300,BRL,false,TRIGONO CAPITAL LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,-,true,100,30,30,15:20,15:20,D+1,D+30,D+32,D+0,2,,20,-0.3170445,-4.9337955000000004,17.8262225,LONG_ONLY,,false,false
gen;MAG CASH 10 FIRF CrPr,47046855000117,,6439795,2022-09-01T00:00:00.000-0300,BRL,false,MONGERAL AEGON INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,100,100,100,15:20,15:20,D+0,D+9,D+10,D+0,0.8,,20,0.0798545,0.6770566,5.4206136,CREDITO_POS,,false,false
gen;EMPIRICUS TECH GROWTH FIA,38417126000139,,6065643,2020-09-28T00:00:00.000-0300,BRL,false,EMPIRICUS ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Investimento no Exterior,-,true,0.01,1,0.01,16:10,16:10,D+1,D+10,D+12,D+0,0.9,,20,0.0264872,7.5539926,5.6366502,LONG_ONLY,,false,false
gen;DAHLIA TOTAL RETURN FICFIM,30317454000151,BRDAH1CTF000,1750448,2018-05-30T00:00:00.000-0300,BRL,false,DAHLIA CAPITAL GESTAO DE RECURSOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,IPCA,true,500,100,100,14:10,14:10,D+1,D+30,D+32,D+0,1.85,,20,-0.7901013,-4.416579,3.3590529,LONG_BIASED,,false,false
gen;VINCI CRÉDITO EST SEL FICFIDC,22282621000148,BRNCI2CTF003,9525185,2015-06-18T00:00:00.000-0300,BRL,false,VINCI GESTORA DE RECURSOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores qualificados,Direitos Creditórios,Direitos Creditórios,CDI,true,5019,1000,5000,14:10,14:10,D+0,D+59,D+60,D+0,1.16,,20,0.0593124,0.6953373,5.6706659,CREDITO_ESTRUTURADO_1,,false,false
gen;Itau Artax Endurance FICFIM RL,59760144000199,,14926338,2025-08-20T00:00:00.000-0300,BRL,false,ITAU UNIBANCO ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores qualificados,Multimercados,Multimercado livre,CDI,false,1,1,1,14:10,14:10,D+0,D+21,D+22,D+0,2,,20,-0.0931183,0.5860372,6.1136226,,,false,false
gen;OCEANA LB FICFIA ACCESS,33146540000137,,3665205,2019-05-27T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,-,true,5000,5000,0,13:40,13:40,D+1,D+20,D+22,D+0,0.5,,,-0.7191574000000001,-3.8106857,1.7556696,LONG_BIASED,,false,false
gen;Vinland Macro Plus FIC FIM Access,47545149000110,BR0D9WCTF001,14832374,2022-09-02T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercados Macro,CDI,true,1000,1000,1000,14:40,14:40,D+1,D+60,D+61,D+0,0.38,,2,-0.3124771,-0.1529083,1.0655367,,,false,false
gen;PATRIA LUX LB FICFIM,38954217000103,,3596929,2020-10-30T00:00:00.000-0300,BRL,false,PATRIA INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,-,true,1000,1,1000,15:20,15:20,D+1,D+30,D+32,D+0,1.85,,20,-1.5508917,-7.4826965,-3.2166267,LONG_BIASED,,false,false
gen;IBIUNA HEDGE FICFIM,12154412000165,BRIBU3CTF003,1635849,2018-06-15T00:00:00.000-0300,BRL,false,IBIUNA MACRO GESTAO DE RECURSOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Multimercados,Multimercados Macro,CDI,true,5000,1000,5000,14:10,14:10,D+0,D+30,D+31,D+0,1.96,,20,-0.1205758,0.3173563,-0.12609499999999998,,,false,false
gen;Vinci Special Opportunities Hedged FIM,61703296000100,BR0OY0CTF004,16697859,2026-01-20T00:00:00.000-0300,BRL,false,VINCI GESTORA DE RECURSOS LTDA (GESTAO),BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores profissionais,Multimercados,Multimercados Investimento no Exterior,CDI,true,0,0,0,14:40,14:40,D+0,D+62,D+67,D+0,0.07,,,0.125556,0.4052233,1.2124549,TEMATICOS,,false,false
gen;Itaú Active Fix Dual Dist FICFIM CrPr RL,57745690000125,,12024538,2025-02-05T00:00:00.000-0300,BRL,false,ITAU UNIBANCO ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores qualificados,Multimercados,Multimercado livre,CDI,false,1,1,1,14:10,14:10,D+0,D+10,D+12,D+0,0.7000000000000001,,20,0.0660149,0.8211702000000001,5.042669,CREDITO_ESTRUTURADO_1,,false,false
gen;Reach Juros Ativos FIM RL,58279975000180,BR0MRDCTF008,11796261,2024-12-03T00:00:00.000-0300,BRL,false,REACH CAPITAL INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,100,100,100,14:40,14:40,D+1,D+5,D+6,D+0,1.25,,20,-0.2484666,-1.4590047,-4.1128475,ATIVO,,false,false
gen;SOLANA ACOES FICFIA,38029012000111,BR057FCTF006,4498478,2020-08-26T00:00:00.000-0300,BRL,false,SOLANA GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,500,100,100,15:20,15:20,D+0,D+30,D+32,D+0,1.85,,20,-1.7547768000000001,-3.9326607,2.7026434,LONG_ONLY,,false,false
gen;BNP PARIBAS RUBI FICFIRF CrPr,21185984000100,BRRBI4CTF006,1702555,2014-12-30T00:00:00.000-0300,BRL,false,BNP PARIBAS ASSET MANAGEMENT BRASIL LTDA,BANCO BNP PARIBAS BRASIL S.A.,BANCO BNP PARIBAS BRASIL S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa crédito livre,CDI,true,100,100,100,14:10,14:10,D+0,D+9,D+10,D+0,0.4,,,0.0880546,0.8940222,5.1512735,CREDITO_POS,,false,false
gen;A1 Incentivado FIF Deb Infra RF CrPr,59591550000175,,13845442,2025-02-28T00:00:00.000-0300,BRL,false,ASSET1 INVESTIMENTOS S.A.,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores em geral (Não qualificados),Renda Fixa,Renda Fixa Simples,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+22,D+23,D+0,0.7000000000000001,,20,-0.0235053,0.2752015,2.6174619,INFLACAO,,false,false
gen;VINLAND MACRO FICFIM ACCESS,29148660000104,,5049268,2018-03-29T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercados Investimento no Exterior,-,true,1000,1,1000,13:40,13:40,D+1,D+30,D+31,D+0,0.76,,,-0.13278120000000002,0.1579436,2.3865505000000002,,,false,false
gen;BNP Paribas Match DI FIRF CrPr,09636393000107,BRMAT1CTF005,1655361,2008-09-15T00:00:00.000-0300,BRL,false,BNP PARIBAS ASSET MANAGEMENT BRASIL LTDA,BANCO BNP PARIBAS BRASIL S.A.,BANCO BNP PARIBAS BRASIL S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa grau de investimento,CDI,true,100,100,100,14:40,14:40,D+0,D+0,D+0,D+0,0.35000000000000003,,,0.054801300000000004,0.6977195,5.3078258,POS_FIXADO,,false,false
gen;WHG RF DINAMICO FICFIM,41978534000174,BR09EHCTF008,6198104,2021-08-31T00:00:00.000-0300,BRL,false,WEALTH HIGH GOVERNANCE ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Multimercados,Multimercados Macro,CDI,true,5000,5000,5000,14:10,14:10,D+1,D+5,D+6,D+0,0.93,,10,0.0447216,0.18706910000000002,3.5677916,ATIVO,,false,false
